s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47,s48,s49,s50,s51,s52,s53,s54,s55,s56,s57,s58,s59,s60,s61,s62,s63,s64,s65,s66,s67,s68,s69,s70,s71,s72,s73,s74,s75,s76,s77,s78,s79,s80,s81,s82,s83,s84,s85,s86,s87,s88,s89,s90,s91,s92,s93,s94,s95,s96,s97,s98,s99,s100,s101,s102,s103,s104,s105,s106,s107,s108,s109,s110,s111,s112,s113,s114,s115,s116,s117,s118,s119,s120,s121,s122,s123,s124,s125,s126,s127,label
24580.4004,19768.752,14877.0371,21041.8984,22508.8711,19393.5801,15411.0781,18724.5254,17660.6289,18625.1836,16245.3828,20454.3672,22272.4199,21503.2793,17227.3398,18568.375,25250.1309,20824.5742,19800.2168,13535.0996,18601.7227,24317.1426,17236.5664,20064.3262,23087.377,25996.8184,19496.873,14275.2168,19851.834,24334.3027,18108.1348,18479.8672,21855.877,23637.2441,19405.1211,14848.0742,18434.5898,21510.1621,19472.3809,16143.8301,16675.4922,25794.8145,14731.0293,18757.2227,14998.6426,19691.2207,22047.9414,17209.0918,19114.0156,25021.1562,21392.0801,19704.5234,13559.7764,18800.707,24914.9121,17109.291,20355.5566,23154.5723,26094.5918,18077.0801,16921.373,20291.4199,21950.0293,18921.7539,14562.5781,16103.627,22085.6406,14295.9717,17790.125,18261.2168,21125.8848,19509.8008,16709.6113,16565.6738,25700.1387,15525.4541,19127.582,14572.3613,19138.4355,22866.4453,17009.8008,19040.3691,21559.8711,21818.0937,19502.2578,15594.2109,21221.918,22111.3164,19554.166,14748.9248,17861.3066,17626.0527,17480.793,17566.8965,19973.1348,21660.0801,19027.4375,14845.8027,15911.9678,22735.8418,13496.543,18004.2676,17248.6973,20856.5254,25005.6504,17347.8437,19909.5684,22981.623,26233.0039,18816.8574,14572.5459,20432.0449,23893.7715,18703.1152,17203.832,20506.8223,20740.3867,19125.3164,15532.415,21080.2324,22606.1543,19191.8848,14374.9053,17126.5762,18509.1973,16865.2715,17889.3887,13940.8613,2
25321.3457,21330.6504,19949.6875,14080.5967,18376.125,24002.3066,17410.9648,20011.5273,23160.2578,27266.1523,19270.8027,13912.7949,20321.8652,24683.1348,18224.9199,18093.1602,21417.3633,23352.0078,19618.6875,15149.8008,17714.1113,22056.1055,19538.7793,16639.5176,17207.4844,25887.3477,14904.1318,19043.1465,14085.0566,19771.709,22656.9355,17235.1719,19603.1602,24815.2324,22447.5879,20426.4961,13681.5508,18579.9551,24982.7598,17290.4824,20252.75,22570.7187,26922.9375,17467.3574,17676.2793,19389.6016,22379.9844,18662.4883,14753.3428,15984.4717,22722.5449,13803.2256,17921.9687,16896.0059,22045.4648,20034.8027,16779.9707,18020.0625,26406.7051,15617.1133,19239.6895,13773.6006,19117.1719,23374.4043,17494.3867,17097.668,20210.0801,21382.3496,19755.4453,15878.4951,20690.8828,21862.2324,19554.9766,14523.1016,16742.0898,18137.6328,17136.6895,17955.6992,19237.7793,21749.6367,18785.1543,15035.8936,16097.2334,23373.3633,13724.4238,18150.1133,16555.3926,20680.1348,25123.3906,17578.834,19905.1602,22255.9277,26380.1836,19274.6074,14355.8604,20471.6895,23749.0195,18781.3242,16633.0566,20251.1758,19970.8652,19529.1309,16029.9268,21054.8125,21948.2969,19435.2363,14436.1016,16976.6934,19240.0801,16684.2852,17839.7539,13807.2881,18671.7949,23818.918,17060.7187,19846.1543,23415.7383,25479.2285,19447.4707,13499.0781,19581.9277,25397.252,17688.7441,19368.627,22499.2949,25048.5586,19280.3809,14632.5635,2
20744.6875,20344.293,19843.6973,15979.3848,20579.3066,22070.8535,19602.4219,14545.2754,16861.459,26078.3926,16838.959,19301.3867,13681.9561,19426.1191,23476.8359,17295.2051,19986.7051,23569.5527,24655.957,19810.0645,13724.5342,18985.6465,25347.2383,17576.8086,19183.8223,22111.9512,25574.2617,19615.3613,14941.334,21047.1094,23270.9883,19350,15748.1885,16351.4209,24631.1738,13969.8047,18570.377,15528.2969,20273.2148,21291.4902,16816.9492,18730.1992,25067.0371,20345.4609,19624.3242,13369.292,18833.1367,25199.6758,17013.4492,19999.0547,23363.9102,26134.707,19128.459,14011.2793,20632.1094,22358.3242,18743.1699,14461.9229,16313.6084,21124.8965,14656.4424,18160.0273,17670.2656,22491.6289,19287.1074,16537.8242,17422.2207,25334.5898,14638.1016,19016.25,14416.4072,20125.457,22881.1582,17056.8184,19546.248,24776.5977,22124.1797,19577.6953,15630.1973,21094.918,23173.8066,19475.0469,14670.5762,17744.1973,17650.4492,17542.7617,17689.5742,19769.6309,22490.7949,18701.2363,14915.4033,16248.001,22614.9336,13840.7051,17982.2695,16835.4902,21669.1094,20163.25,16696.5977,17656.2109,22621.6035,26799.2656,19023.334,14535.6201,20484.1973,24418.7168,19009.1094,17015.3398,19977.1328,20658.1602,19400.5332,16138.9375,21178.7402,22355.0937,19280.6602,14462.9365,16663.5898,18592.0215,16510.8047,18131.5645,19563.7187,21901.5527,18708.3887,16918.4766,20259.4434,23713.627,24869.1895,19705.2637,2
20314.2754,23320.1035,25561.3984,20262.8965,14664.4756,20284.0605,24584.9434,18965.2051,18368.2676,21769.0762,22043.127,20394.3262,15126.0615,21370.6816,21862.9121,20410.9062,14805.5078,17773.3125,18004.9551,17849.3496,19056.8555,14644.1406,18879.293,22167.0664,17699.2812,18658.0391,25298.3125,22035.2031,20069.3398,13888.2832,18747.0859,24701.7441,17735.4238,20214.0176,23312.7773,25805.5879,19951.9355,14284.8643,20385.8125,24228.1738,19077.4238,17988.416,15806.4316,23811.7168,13724.5947,18442.5215,17978.2598,19864.3555,19193.0762,16560.4238,16667.748,27589.1152,14705.5996,18962.5859,14467.0342,19075.7832,22428.7754,17590.8281,18867.8301,25711.4863,21779.3691,20161.9082,13779.5498,18782.543,24759.8105,20020.8633,14794.6699,17867.0508,17857.1719,17642.959,17264.9551,20773.1543,21213.5625,19015.168,14216.7861,15441.1621,22884.9043,14418.5576,18279.5293,18469.3281,20515.3437,19250.5645,16162.6025,16628.2656,27502.1172,14190.4063,18923.8633,14603.2754,20389.8906,24474.5762,18666.8027,18431.0098,21840.4492,22910.9609,20206.709,14580.4912,21164.3027,22935.498,19810.5195,15158.6709,18312.9551,17643.7344,18200.9883,17080.6152,20655.7187,20923.8926,19231.2676,14140.2373,15484.1631,22275.457,14496.1953,20150.2988,13717.9277,18503.334,24243.7812,17625.252,20348.3125,23506.9219,25791.2812,20509.5527,13957.8799,20200.3926,24395.25,18674.3965,18725.5195,21776.0684,23498.7832,20656.5781,2
19869.6328,23471.5977,26383.0508,20024.9238,13612.168,20617.8887,24961.5156,18956.4141,17690.7305,21213.2812,23302.4531,14363.5859,17884.4668,17675.8398,20701.9297,19384.6973,16280.9873,16478.7891,26902.1426,14625.8389,19236.1152,14857.5039,18939.6855,21976.3281,17364.3848,18785.0156,26330.125,21236.7402,20292.3223,13481.998,19180.0449,25315.9219,17631.2773,14949.4863,18495.2344,17455.8633,18975.4355,16630.9141,20786.5508,21326.4043,19443.3301,14113.6016,15785.5273,21614.7852,14683.583,17882.1133,18407.5527,20805.6562,19095.5527,15888.041,15783.0371,25887.4102,13763.0195,18708.7324,15313.3027,19372.0098,25290.6328,18084.8672,19582.2051,22413.8145,24842.4082,20424.6348,14601.8281,20995.7227,22764.3262,19654.334,16088.626,19129.8516,18718.1172,19589.75,15888.4756,21050.5449,21757.7891,19771.0762,14022.9355,15722.9336,19105.1777,16169.2139,17943.3652,13517.0088,19229.6621,23662.0781,17747.5586,20148.6094,25354.0391,23952.8184,20756.0527,13489.3301,19349.6777,25389.0605,17698.8867,20040.6738,23318.5117,26477.4121,20009.7559,14000.5244,20783.4805,24246.4062,19171.6348,17533.2109,20680.4297,21518.498,14289.5801,18596.4473,17423.2891,20634.2734,19774.5234,16534.4355,16886.7871,27128.3926,14538.0654,19084.6855,14453.8135,20069.9238,22466.3027,17239.4238,18911.2695,26287.5352,20445.2734,19873.1328,13073.9453,19233.8359,25073.7051,17226.6504,20460.1504,18724.7422,17641.0371,19743.6465,2
17908.3379,26719.4297,17769.7012,19406.8437,13658.0137,19216.7051,23914.3496,17322.2363,16859.1758,20410.0156,19934.0605,19938.2109,15907.2373,20905.0293,21435.7637,19875.4434,14663.8311,17053.7812,17628.7148,17696.6777,17771.1641,20027.4844,20689.9609,19531.0293,14476.9072,15772.6914,22076.2168,13899.5244,17895.8789,17927.0371,20203.625,24712.4199,17384.0996,20366.666,24030.2793,26926.3711,20265.25,13908.5195,20653.3281,24842.332,18235.2793,18837.7246,22208.7363,24247.3105,20376.2012,14592.2549,21029.9922,22877.998,19736.7383,15374.1113,18779.3066,18875.3535,19382.0898,16678.3437,15679.0332,21023.4316,21402.9336,17237.0332,18480.1152,26777.4922,16946.9414,19452.6484,13587.4697,19420.709,24220.4746,17686.248,20037.1016,25294.8633,23867.9023,20463.3613,13068.8682,19137.4961,26180.5098,17619.957,20204.1836,23605.748,18195.2988,17363.9727,17619.5859,19906.4492,21992.4492,18949.9043,14475.2842,15717.54,23003.0391,13989.6709,17954.9746,17810.1133,21040.3418,19429.1914,16227.2168,17032.8516,26864.7715,14173.3555,18719.2715,14871.8115,19677.2734,21532.5918,17514.9609,18834.6426,21919.4199,24362.168,20259.7441,14642.2744,20793.5,22952.5527,19217.3047,16178.4063,19011.6797,17966.8984,19505.332,16453.0215,20660.832,21442.0469,19516.8945,14166.1602,16415.7285,19023.7461,16580.1934,17788.7148,19738.916,21565.5176,23810.0879,17328.4375,20003.1172,24948.293,23982.4902,20064.793,2
17736.2402,18885.375,17823.2285,18839.0625,14782.2129,18801.0937,21105.3516,17773.918,18693.957,26606.8906,20825.7402,20378.1172,13775.1797,18732.6641,23677.7402,18157.2656,20181.1035,23346.2461,25639.6113,20593.502,13587.7842,19882.3672,25243.9434,18533.5234,19450.6504,15666.1494,21327.8613,15394.1523,18204.7852,19781.3184,20606.8867,18741.623,15229.1592,15847.375,26414.2148,13180.2207,18735.5059,16711.2637,19683.4902,19789.7031,16965.625,17317.1484,28815.1523,15678.4727,19432.2031,14150.9961,18845.4922,22284.1934,18917.6211,17753.2363,20575.9199,21614.1309,20326.9629,14445.0508,20824.6406,23109.3281,19778.418,15188.5869,18037.2812,17825.9785,18292.6895,16993.125,20352.6133,21725.7598,19226.3711,14226.9043,16192.1758,23039.4668,14416.9424,18037.6523,19203.416,18936.8672,23744.6582,17762.7598,19805.6016,23746.6172,24974.9336,19864.209,13546.6396,19997.8184,25147,18315.7832,19153.4219,22658.2129,24526.2949,20235.2988,13719.8066,20544.084,23908.5996,19546.2871,16516.5,20366.832,18781.2324,13277.7764,19014.9961,17447.3418,18668.5098,19424.6953,16842.4512,17083.5781,28125.5508,16668.4629,19708.291,14128.5957,18511.4648,22844.457,17876.6055,18958.5234,25140.498,23208.1191,19920.5527,13314.6973,19283.5957,24858.9023,17882.7559,19704.8437,17916.6387,18456.918,18171.4316,17095.6094,20827.4434,20584.7051,19516.5,14242.9287,16018.8311,23726.4082,13711.6787,18563.9004,2
17880.1562,20864.0508,18219.3359,17536.5176,20762.1621,21684.3887,18679.7695,15265.1426,16414.5977,25402.3516,15258.7021,19839.7246,20538.9043,18919.0137,21665.2246,19202.9805,18336.209,21994.3203,22605.0352,19575.2051,12015.9658,19831.2988,24146.2422,19533.0742,18794.6641,22644.873,23765.0879,19850.7051,12745.8896,20228.0527,24895.9648,19738.3867,16532.2363,20010.6855,21321.9609,18574.9375,19773.959,18362.4375,18134.5469,19519.2598,17258.7305,16211.751,29158.8418,15858.166,19789.7969,14692.502,17452.7012,20223.6816,18555.4727,16355.4473,24769.75,21537.0527,19519.7812,12718.3916,19267.1797,24000.293,19224.1855,17449.5684,22877.8086,21003.3437,18755.5039,18537.3945,21147.1152,22184.4434,19315.5234,15027.7852,17006.4766,25561.7246,15217.4355,20839.7949,20322.4258,18160.4355,19035.1953,15985.2305,16252.4688,28843.1816,13799.4619,20384.2598,16963.4902,16963.1484,19361.3086,17432.4297,17204.6504,21442.5859,23975.6953,19693.5625,14540.5771,21278.8926,26061.2637,20139.3437,15870.1182,19801.8125,22525.4629,19981.8477,17966.4336,21488.0742,24067.4707,19760.1523,15102.3857,17719.7539,23356.2812,17231.6211,21169.3379,21198.3516,17443.6855,20930.084,18726.1816,16460.9844,23340.7441,21200.0137,19461.1777,12304.7969,19455.8906,23864.4961,19628.002,17511.1074,21904.6445,23993.6523,19236.3359,13312.4834,21314.7715,25889.1328,20036.5879,17058.1113,20432.873,23667.0605,19958.4551,21997.1445,2
23693.1602,25946.293,20460.3359,13545.7021,20544.6348,20156.1875,19638.5605,14544.2666,16839.2715,21958.0508,14163.2568,17888.666,18777.9551,19438.9434,18174.8145,15885.915,16148.9375,25886.5898,13979.3047,18525.7598,15613.5479,19481.166,19492.5684,18127.1836,17185.6934,26319.168,20610.2441,19662.9395,13715.0322,20646.3242,23832.4277,19143.5723,16174.7832,20290.2363,17976.8672,19587.873,15950.6885,20502.8457,21788.5937,19756.0332,14277.8428,17384.6367,21462.2852,15486.7031,18001.0664,19685.5176,20702.4492,18902.4316,15657.6729,16368.8848,26918.2246,25695.8301,19810.873,12995.6553,20307.0937,25041.75,18413.0918,18505.5527,22764.2363,24779.0781,20343.9434,13040.6992,20774.5234,24620.5098,19486.6445,16225.8828,20555.8926,18587.832,19412.6855,15847.5518,20561.6367,22689.7695,19662.5488,17548.1309,16750.9062,27129.6309,19337.625,19972.1035,13262.6797,19075.123,22641.9766,18440.752,18531.293,23704.377,24802.5,19856.9297,12460.6963,20416.8691,25633.8242,18585.6406,18012.4707,22749.3242,24512.3223,20306.7676,12925.4766,20877.4687,20220.3535,18875.082,15356.7637,16125.2793,27667.3945,13028.8018,19685.5625,16651.2617,18633.7871,19263.5391,17632.3516,16494.0742,27053.4883,18956.6992,20225.7891,13197.2783,19184.4922,22432.4551,18808.502,17895.8516,23689.8809,24000.3496,19951.5527,16603.6543,20234.6953,22487.7051,19975.9375,14563.8164,17363.5254,23489.8926,15101.4131,19004.0039,2
19089.2363,17450.3223,18940.6367,17215.666,20571.0156,20225.4961,19803.2344,14621.9238,16052.1484,22755.7812,14857.8096,18334.8203,18644.6543,19405.5684,19084.3223,16094.2041,15719.9473,27725.9922,15629.0244,19842.3535,14336.751,18646.8145,25389.7012,18771.2676,18996.8086,22628.1699,22185.4199,19042.2051,14739.4189,20768.9102,22234.1094,20147.1465,16072.8506,18274.9492,22154.9375,16724.002,17854.4434,20776.0352,19565.4219,18625.2285,15229.8369,15454.1025,24509.4941,13265.9766,18941.6426,12704.0273,20702.4648,26347.1133,18296.9805,19624.2656,23586.1348,25342.2305,19631.6113,13049.1553,21620.6035,26866.4082,18571.1113,18742.4336,22014.0801,23627.75,19547.8516,13828.7236,21248.1484,23689.0488,19394.3457,15931.791,19271.9941,25466.6211,13901.1553,18892.7109,15069.5947,18330.0469,20521.5312,17242.6328,17476.1133,25600.9375,20031.0586,19822.1172,12983.0322,20652.2559,25429.5,17742.0273,19607.7129,24153.2285,25168.0781,19445.3457,12959.4756,21760.5977,27087.0039,17997.541,14363.3496,17149.3184,20638.6035,15304.8105,17865.293,19604.7383,19499.4531,18348.5508,15000.3096,16106.4639,24479.375,13513.4219,18404.7461,16459.6465,18653.4238,19565.8242,16705.5527,16585.7207,26312.2402,17984.6816,19321.3242,13597.4023,19026.8711,25816.2148,18661.7207,16661.0996,21776.2773,20977.7969,19482,14390.5225,21724.6543,22938.8594,18954.8203,14578.3965,18710.9062,19350.9395,17473.6973,17258.2207,2
21584.3984,20955.6758,19751.9629,14018.3438,22298.3789,22759.2441,19122.1797,14507.0498,18478.373,20281.4629,16026.6738,20086.2129,14289.9805,18306.7539,21860.2461,17826.1055,17604.9023,26017.9238,21522.9219,19062.082,12943.252,20188.7207,24651.3926,18359.7109,18622.584,24611.0176,25161.293,17740.0879,12011.3877,22310.4434,26691.7949,18686.2461,18256.5937,16881.5234,23268.0312,15271.7871,19898.1973,20914.9375,19295.6973,18583.8652,15208.8398,16318.5947,26494.3262,13550.3154,20236.0586,17129.4551,18619.207,19752.1738,16811.1445,16731.6504,28244.459,17031.459,20297.2129,14573.6885,17902.4102,25963.7598,18975.1582,17378.3516,22233.6973,22279.3301,19729.125,13898.9004,21861.4375,24253.0254,18871.2051,14879.3857,18656.3984,19197.127,18939.5762,16781.8418,21542.623,21560.8848,18894.7598,14026.3262,16922.7363,23133.2148,14959.0186,19549.5918,13142.7412,19528.5508,23607.959,18057.7832,18348.7559,25256.2148,24135.8086,18468.6055,12585.2539,21314.5352,25839.8984,18503.752,18915.8437,24102.0078,25371.0586,18769.8535,12267.958,22258.5879,25922.9551,18892.7168,17460.5918,21736.7207,22200.8008,13792.5273,19659.6113,19646.0918,19004.3145,18659.9258,15889.7207,16133.9219,26904.5605,13687.0166,19647.1035,16259.3281,18302.9746,20127.7754,17258.334,16718.1875,27340.4453,19024.5898,19753.9902,13833.3164,18652.5977,23031.9316,18056.8184,18274.4082,20830.9395,20475.168,19649.873,14531.9248,2
27531.6426,19537.9629,19655.8457,13640.5615,18858.1738,23429.8906,17740.6191,18429.3418,26073.0488,24416.4687,18721.9785,12549.6445,21173.7148,25698.3242,18047.4336,19584.498,24567.0879,26287.0352,18059.7539,12625.2158,21750.9355,26281.2695,19018.8457,13705.2969,16730.8496,21658.9746,15920.8555,18867.957,20392.8105,19920.502,18641.4102,14422.085,16032.1299,25374.9414,13424.6494,19633.1562,17738.3574,18433.6348,19425.0254,16274.9746,16413.9922,27505.7637,16034.2656,19595.4004,12314.0479,22462.0801,26167.7187,18809.1621,17819.5742,22329.7891,22537.5234,19599.2793,12883.6016,22409.0605,24305.9355,19452.9473,15560.25,19913.3535,19731.957,19076.6543,16018.4229,22294.2109,21490.9805,18891.5449,14222.8496,17627.1582,21569.0371,17705.2695,19613.5977,14222.7676,18524.0098,21937.3223,18114.5801,17577.9453,25541.1074,22470.3301,18657.1445,13193.665,20591.9746,24267.3613,18680.8477,18664.6914,24367.4727,25177.3516,18200.9043,12573.293,22732.5684,26173.584,18800.4316,17998.9512,17391.0273,22671.5586,14778.043,20354.4355,21627.9922,18991.7324,18226.002,14839.8906,16297.165,25038.8066,12851.3926,20355.6797,18847.6543,18231.9238,19010.1992,16180.8291,15966.2646,26748.9414,15356.2412,20286.1602,15642.9541,17974.0957,21048.9648,19100.9668,17709.6992,22417.6445,23957.4629,18413.1895,13276.8145,23261.8047,24383.8223,19182.5332,15273.5889,19823.9258,21400.5254,18326.7168,16875.9375,23079.8867,2
23773.8574,18456.7168,12994.9219,21254.6562,25128.7969,18746.4746,18312.5488,24359.8516,25447.5098,17270.4785,12164.8633,23362.8574,20076.584,18418.9687,13534.9092,17113.2051,23444.4609,13577.4072,20792.1406,20947.8926,18985.2617,18583.6367,15019.6064,16176.9346,26005.5547,13617.293,20641.0312,17101.1484,17902.0449,20165.4766,17078.1445,16496.4082,26855.0918,18783.0195,20042.2422,12277.8906,22952.0801,25446.1758,19225.6719,16188.0869,21460.1016,21600.2441,18907.0078,14517.5898,23039.2988,22919.3594,19107.2969,14042.7539,19120.6855,20615.4941,17008.8594,18717.6777,22532.8066,20093.3867,18242.8906,13715.3311,17265.1094,23469.6914,21635.0645,18552.7383,13348.3936,19485.2363,24246.5254,18600.9121,18048.1719,24938.4297,25438.9668,17250.4551,13146.9355,21698.9668,25376.6875,18939.1309,18212.8555,23512.4512,25559.3633,17226.7949,12401.3584,22654.4531,25157.7012,19094.1406,16116.2148,16830.9902,24598.9219,13040.5557,20752.8086,19658.2598,18493.5508,19012.9316,16234.5361,16436.1328,26466.9434,16026.667,20102.9922,15921.0156,17579.3711,21551.8008,17744.9199,17224.4355,25946.3437,21739.5312,19194.627,14100.8877,18589.2578,24195.5996,19249.4414,15261.583,20160.4609,20323.3457,17830.7207,16852.9395,22530.9219,21976.041,18725.4961,13391.2725,17767.1133,22312.4512,15457.0713,20031.9961,22072.4687,19853.4746,18387.3555,14178.3438,16805.6113,25521.7695,13113.7617,21136.5234,13512.4072,20220.4941,2
17602.9824,13983.0322,22361.1641,23105.4434,19659.8047,15072.6152,18604.082,21340.2168,16640.6348,17482.877,23194.6152,21131.8437,18624.6719,13886.1924,16912.4297,27411.2324,17994.3066,20373.9941,16007.6172,17437.4824,22317.9473,18399.6777,18140.1777,25420.2969,22369.5801,19449.9922,14375.0664,18777.6895,24242.7871,18965.0801,19146.2187,24627.3711,25343.707,17813.2461,13075.1094,20809.4434,24510.1543,18403.3242,13662.0557,16840.7285,24820.1094,13440.3926,21160.877,23084.2129,18738.1211,17889.5352,14559.541,16799.0215,27221.7012,12470.1367,21809.2598,20217.0937,18356.3047,18873.8145,16646.6328,17167.1191,28844.0781,15386.7959,21114.3945,13405.5449,21017.8594,24895.4609,19434.7773,18332.2715,22962.6094,23689.3223,17273.7871,13585.5322,22278.1895,23583.5098,19477.5859,15929.2422,18969.6289,21519.7344,17415.6348,15965.9561,22207.4883,22194.0859,18877.7324,14106.7871,17794.2207,22265.0527,16612.3047,20641.3945,16673.9238,17291.6445,21385.3906,17955.7109,18002.5547,26495.2148,21516.1934,20100.5527,15850.6406,17783.7949,23319.4121,18921.1309,19124.3066,24739.543,24738.8047,18161.7793,13616.8945,20248.9512,24430.4727,19131.8516,13864.6592,17192.0391,22718.2656,14630.8359,20001.9434,22932.2559,19834.7168,17969.6152,13976.7285,16909.8105,26645.5723,12228.4727,21465.1523,21746.9395,18380.1094,18025.207,15981.1846,17091.5762,28480.793,13881.0859,21215.127,19131.7617,16744.7051,24632.7031,2
13614.7998,22299.6328,23467.0254,19337.5859,15884.7822,19588.0566,28550.8301,13015.1777,21321.6621,19275.793,17919.416,18986.2441,17333.377,17374.2578,27520.0957,17021.6074,20496.0391,17176.2617,16923.9746,20985.4805,18880.2285,17854.5156,24898.6289,22156.9453,19562.3145,14460.001,18593.6543,23381.0645,19422.3105,15361.9463,18306.4238,22175.9785,16168.8418,18188.8242,23138.1113,21042.4102,18610.2031,13898.8691,17220.1133,24238.8281,13731.4219,21446.7891,23063.4707,19651.8516,17741.0996,14676.5029,17070.1016,27405.1992,12289.0283,21557.8301,21752.5684,18886.9922,23663.3105,18945.9863,19067.2988,24515.5195,25273.0859,18014.9434,13182.7119,20721.0195,24569.2363,19105.6113,18803.1543,23032.1758,24683.0059,17801.0898,13062.8984,21485.4727,24474.5254,19707.5898,16911.998,20750.8379,22172.0586,12132.4033,21601.8496,20869.1973,18570.8281,18318.2734,16423.9609,17537.7949,28982.7266,14489.4629,21204.5371,18105.0703,16863.6152,20087.3477,17777.7031,17879.1172,26878.0215,19284.8496,20468.5918,15936.7881,17757.8086,22438.6211,18504.6406,18706.5879,20111.6445,22014.2695,17123.043,15227.5078,22323.5059,23164.873,19142.7598,14384.8467,18119.8105,21435.4375,15567.04,18838.0996,22735.8359,21374.6328,18069.1523,13791.5625,16844.6855,25044.4707,13046.7617,21443.2754,22288.1035,19167.9766,17894.5645,18625.5312,18703.791,25030,23908.418,18918.0762,14242.1094,19689.7617,24670.1328,18910.373,2
22813.0859,20769.834,17664.5137,14036.2783,17015.4707,25746.5039,12652.752,21198.3809,22016.5039,19128.5137,18146.8789,15464.1875,17093.75,28386.5137,13292.7012,21581.7285,19275.793,20012.3262,24741.873,18764.5937,18557.3047,23346.2949,26010.0879,17759.7246,13314.9063,21175.8164,24977.4336,19510.9395,17569.9707,22066.2617,23070.334,17456.8203,13524.126,22093.2793,24286.8398,19262.0625,15539.1006,19247.2852,21335.1543,16956.3066,21577.75,19957.4512,17582.9863,19367.8437,17274.8516,17145.1348,27983.2949,17318.3301,20619.1074,16361.0479,17589.2715,21579.9824,18281.998,17972.4141,25485.4277,22033.0684,19574.6953,15655.5059,17930.291,23145.4727,19195.4277,18528.6562,24327.0117,21553.748,16381.9492,17469.4102,22901.0762,22436.1152,18611.7207,14040.3242,17329.4102,22963.498,14893.3721,19871.873,23215.4844,20157.0801,17918.834,13705.9688,17434.8633,25881.9395,12382.5176,21718.6055,21956.752,19669.7559,17962.4863,18652.6543,18930.7578,24403.9473,24826.2187,18281.3027,14785.5029,19697.9336,24587.3086,19141.0273,19013.0664,24024.332,25830.1426,17380.4043,13064.5049,21869.2422,24662.6113,19441.9121,17837.4844,22000.7148,23412.2422,17637.791,13414.6973,22163.7695,18188.2891,18106.6738,15092.6514,17321.9883,28028.6719,12903.9531,21820.0059,19952.5117,18112.7793,18797.1992,16909.043,17557.5781,28829.998,15705.0352,20963.0098,18184.7734,16676.623,20373.877,18412.5625,17862.625,2
24628.8008,19549.1016,17953.5078,22687.5469,23758.0996,17346.2402,13589.8906,22443.0586,23901.8457,19367.1992,16006.8486,19503.3477,21993.4473,12494.4277,21911.3145,21181.5762,17108.416,18598.5098,16740.043,17339.0234,28706.3242,15276.4736,20947.0449,17638.0059,17522.4609,20373.7793,17878.9512,17845.3594,27080.0078,19800.3672,20289.3105,16791.1523,17233.1055,21681.4531,18901.2246,18199.3926,21009.8516,22311.8105,17214.4668,14981.9756,22620.8945,23161.0469,19331.7363,15020.8242,17938.1387,20997.5527,16726.6133,17477.2246,22894.0508,21282.7246,18589.4766,13883.0508,17551.1309,23065.0762,14072.8105,20820.2227,22588.998,20379.8945,17683.4609,18114.0762,18101.7754,26126.0469,22437.1172,19790.3086,15531.6377,18159.873,23501.1055,18922.1348,18844.832,24917.1328,24742.8887,18088.752,13809.5674,20427.5801,24734.0254,18896.0742,19225.0508,23745.8594,25507.9082,17565.2227,13561.417,21358.1113,19867.9062,18191.4551,13890.4912,16983.0801,25905.9297,12566.3389,21814.4316,22161.1797,18968.7324,17793.582,15022.9697,17223.7871,28102.5117,12620.1621,21685.2695,20752.9844,17332.7734,18957.0977,17028.3906,17063.7559,28927.8301,16105.3262,20795.7383,13110.9678,21339.3418,24767.1895,19240.3535,18183.2227,21981.3066,24070.6484,17771.3477,13344.9883,22014.7227,23954.4863,19704.6211,16283.5283,20718.5684,21285.0059,16994.6172,15775.085,22546.7402,23215.6758,19110.9746,14512.0068,17601.4766,29398.0566,2
